Period,Date,Long Date,Open,High,Low,Close,Upper Trend Channel,Trend Channel Pivot,Lower Trend Channel,Up Trends,New Uptrends,Down Trends,New Downtrends,Total Component Volume,Advances,Declines,Advancing Volume,Declining Volume,New Highs,New Lows,Issues Traded,Issues Unchanged,% above 200MA,% above 30MA,% above 18MA,% above 9MA,% above 4MA,Total Stks above 200MA,Total Stks below 200MA,Total Stks equal 200MA,Total Stks above 30MA,Total Stks below 30MA,Total Stks equal 30MA,Total Stks above 18MA,Total Stks below 18ma,Total Stks equal 18MA,Total Stks above 9MA,Total Stks below 9MA,Total Stks equal 9MA,Total Stks above 4MA,Total Stks below 4MA,Total Stks equal 4MA,New Highs - Quarter,New Lows - Quarter,New 1st Day Highs,New 1st Day Lows,New 1st Day Highs - Quarter,New 1st Day Lows - Quarter,Equal Weight Open Px,Equal Weight High Px,Equal Weight Low Px,Equal Weight Close Px,ETF Trade Volume,% above 50MA,Total Stks above 50MA,Total Stks below 50MA,Total Stks equal 50MA,Total Constituent Price Gains,Total Constituent Price Losses,FV8,FV9,FV10,FV11,FV12,FV13,FV14,FV15
D,19940812,8/12/94,3761.26001,3774.20996,3750.25,3768.69995,3769.7549425,3752.99996875,3736.244995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244480,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940815,8/15/94,3774.20996,3781.33008,3759.96997,3760.29004,3761.662475,3747.45748875,3733.2525025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940816,8/16/94,3767.40991,3788.12988,3740.54004,3784.57007,3766.11499,3749.1587525,3732.202515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940817,8/17/94,3798.48999,3798.48999,3772.90991,3776.46997,3772.5075075,3753.48873875,3734.46997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940818,8/18/94,3769.67993,3776.47998,3749.28003,3755.42993,3779.8724975,3759.63998375,3739.40747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940819,8/19/94,3764.5,3764.5,3741.51001,3755.11011,3788.85498,3768.4612425,3748.067505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940822,8/22/94,3744.42993,3755.11011,3737.62988,3751.21997,3790.87744,3772.02120875,3753.1649775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940823,8/23/94,3758.02002,3791.37012,3750.8999,3775.83008,3790.87744,3773.88247625,3756.8875125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300647,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940824,8/24/94,3787.47998,3846.72998,3775.83008,3846.72998,3803.0199575,3778.901245,3754.7825325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940825,8/25/94,3840.58008,3856.12012,3827.94995,3829.88989,3811.4374375,3782.94747875,3754.45752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940826,8/26/94,3849.96997,3893.66992,3829.88989,3881.04004,3833.53247,3793.994995,3754.45752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940829,8/29/94,3892.37988,3911.1499,3881.37012,3898.8501,3864.1275025,3809.4137575,3754.7000125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290262,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940830,8/30/94,3900.46997,3920.87012,3888.48999,3917.30005,3881.77002,3818.7212525,3755.672485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940831,8/31/94,3907.91992,3939.32007,3906.94995,3913.41992,3902.6525275,3831.0237425,3759.3949575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373639,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940901,9/1/94,3899.5,3913.1001,3887.52002,3901.43994,3907.7525025,3834.70748875,3761.662475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940902,9/2/94,3916.33008,3919.88989,3880.3999,3885.58008,3907.7525025,3836.93374625,3766.11499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940906,9/6/94,3885.23999,3898.69995,3877.16992,3898.69995,3907.7525025,3840.130005,3772.5075075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198829,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940907,9/7/94,3899.37012,3903.40991,3881.54004,3886.25,3907.7525025,3838.4712525,3769.1900025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281617,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940908,9/8/94,3883.21997,3911.1499,3882.88989,3908.44995,3909.505005,3838.7000125,3767.89502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940909,9/9/94,3878.51001,3907.78003,3858.33008,3874.81006,3906.1875,3832.8724975,3759.557495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275840,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940912,9/12/94,3874.13989,3880.53003,3859,3860.34009,3901.537475,3830.46749875,3759.3975225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227484,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940913,9/13/94,3878.51001,3892.63989,3861.02002,3879.86011,3894.744995,3838.483765,3782.222535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940914,9/14/94,3877.16992,3900.71997,3873.80005,3895.33008,3894.744995,3847.8312375,3800.91748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940915,9/15/94,3898.03003,3953.87988,3894.33008,3953.87012,3911.817505,3871.81625375,3831.8150025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273430,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940916,9/16/94,3915.86011,3953.54004,3912.83008,3933.3501,3920.4800425,3886.71127375,3852.942505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940919,9/19/94,3938.3999,3953.30005,3928.31006,3936.70996,3933.0950325,3897.160035,3861.2250375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940920,9/20/94,3920.57007,3936.37988,3869.09009,3869.09009,3934.337525,3902.68130625,3871.0250875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329568,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940921,9/21/94,3875.82007,3876.15991,3821.6499,3851.59009,3934.337525,3899.77881,3865.220095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940922,9/22/94,3863.37012,3864.71997,3832.76001,3837.12988,3934.337525,3896.87753375,3859.4175425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940923,9/23/94,3840.15991,3851.26001,3820.20996,3831.73999,3934.337525,3890.86251875,3847.3875125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940926,9/26/94,3833.09009,3849.90991,3826.36011,3849.23999,3927.545045,3884.98501625,3842.4249875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940927,9/27/94,3855.96997,3871.78003,3844.87012,3863.03003,3916.1900025,3879.307495,3842.4249875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940928,9/28/94,3867.75,3890.95996,3863.04004,3878.16992,3902.3949575,3872.4099725,3842.4249875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940929,9/29/94,3879.86011,3879.86011,3847.8999,3854.62012,3883.30249,3862.86373875,3842.4249875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19940930,9/30/94,3856.97998,3875.82007,3838.81006,3843.17993,3881.7050175,3861.307495,3840.9099725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274090,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941003,10/3/94,3850.59009,3852.27002,3826.36011,3846.87988,3878.42505,3859.078735,3839.73242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941004,10/4/94,3850.59009,3858.33008,3794.07007,3801.12988,3897.3501,3864.04126,3830.73242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941005,10/5/94,3796.41992,3802.13989,3747.96997,3787.33008,3915.6026025,3867.6162725,3819.6299425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941006,10/6/94,3788.67993,3795.07007,3768.15991,3775.56006,3929.815065,3866.27002,3802.724975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941007,10/7/94,3773.87988,3802.81006,3769.16992,3797.42993,3923.2550675,3856.8087775,3790.3624875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941010,10/10/94,3811.21997,3825.3501,3798.1001,3821.31006,3897.68506,3844.02377375,3790.3624875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941011,10/11/94,3831.75,3882.55005,3821.32007,3876.83008,3883.555055,3836.95877125,3790.3624875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941012,10/12/94,3871.44995,3887.26001,3862.03003,3875.1499,3868.16504,3829.26376375,3790.3624875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941013,10/13/94,3914.51001,3927.62988,3876.83008,3889.94995,3873.380005,3831.87124625,3790.3624875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941014,10/14/94,3896.34009,3912.15991,3878.51001,3910.46997,3888.099975,3841.75375375,3795.4075325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941017,10/17/94,3902.73999,3934.03003,3901.05005,3923.92993,3899.8749375,3858.828735,3817.7825325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941018,10/18/94,3927.96997,3927.96997,3903.75,3917.54004,3910.4724725,3874.01001,3837.5475475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941019,10/19/94,3908.07007,3949.84009,3901.05005,3936.04004,3921.994995,3885.49002125,3848.9850475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941020,10/20/94,3934.69995,3942.1001,3894.65991,3911.13989,3922.162475,3888.76998875,3855.3775025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941021,10/21/94,3899.04004,3911.58008,3883.8999,3891.29004,3922.162475,3879.30746375,3836.4524525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419647,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941024,10/24/94,3892.97998,3911.47998,3853.62012,3855.30005,3922.162475,3870.89620875,3819.6299425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347460,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941025,10/25/94,3830.06006,3863.04004,3830.06006,3850.59009,3922.162475,3862.443725,3802.724975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941026,10/26/94,3866.73999,3870.1001,3837.46997,3848.22998,3922.162475,3856.26248125,3790.3624875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941027,10/27/94,3858.65991,3875.1499,3848.90991,3875.1499,3914.0025025,3854.7050175,3795.4075325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315621,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941028,10/28/94,3875.82007,3931.66992,3873.46997,3930.65991,3917.28247,3864.8412475,3812.400025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369849,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941031,10/31/94,3928.63989,3937.05005,3907.78003,3908.12012,3910.30249,3870.73001125,3831.1575325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941101,11/1/94,3892.97998,3907.78003,3858.33008,3863.37012,3905.005005,3874.431275,3843.857545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366426,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941102,11/2/94,3855.30005,3875.1499,3837.12988,3837.12988,3909.7999875,3878.80624375,3847.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941103,11/3/94,3843.52002,3853.62988,3833.42993,3845.87988,3909.7999875,3877.6287225,3845.4574575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941104,11/4/94,3855.62988,3865.05005,3807.52002,3807.52002,3912.1549675,3873.42245375,3834.68994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941107,11/7/94,3807.52002,3819.30005,3798.1001,3808.87012,3923.67749,3874.2637325,3824.849975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941108,11/8/94,3817.94995,3846.55005,3808.87012,3830.73999,3923.84497,3873.54873625,3823.2525025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279551,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941109,11/9/94,3867.40991,3868.76001,3810.55005,3831.73999,3914.0025025,3866.86001625,3819.71753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941110,11/10/94,3849.58008,3858.65991,3814.91992,3821.98999,3898.442505,3859.0800175,3819.71753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941111,11/11/94,3813.91992,3821.6499,3795.40991,3801.45996,3877.0800175,3847.47250375,3817.86499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941114,11/14/94,3808.87012,3833.42993,3800.45996,3829.72998,3861.35254,3839.48251375,3817.6124875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941115,11/15/94,3832.41992,3856.31006,3807.86011,3826.36011,3857.317505,3836.79251125,3816.2675175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941116,11/16/94,3830.3999,3845.54004,3820.31006,3845.19995,3876.15747,3848.02124,3819.88501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941117,11/17/94,3848.90991,3849.58008,3808.53003,3828.04004,3890.5399775,3855.21249375,3819.88501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941118,11/18/94,3818.62988,3828.05005,3784.8999,3815.26001,3894.3250125,3855.296265,3816.2675175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941121,11/21/94,3826.03003,3833.42993,3763.44995,3769.5,3884.8200075,3843.43624875,3802.05249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941122,11/22/94,3755.37012,3770.17993,3677.98999,3677.98999,3863.625,3814.838745,3766.05249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941123,11/23/94,3660.5,3685.72998,3638.83008,3674.62988,3843.60498,3788.974975,3734.34497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941125,11/25/94,3685.06006,3713.32007,3673.95996,3708.27002,3831.5774525,3769.5874625,3707.5974725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106077,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941128,11/28/94,3708.94995,3741.91992,3707.93994,3739.56006,3829.97998,3765.04623375,3700.1124875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941129,11/29/94,3730.13989,3742.92993,3712.68994,3738.55005,3826.4450075,3763.2787475,3700.1124875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19941130,11/30/94,3759.08008,3763.11011,3731.1499,3739.21997,3824.932495,3762.52249125,3700.1124875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280044,0,0,0,0,0,0,0,0,0,0,0,0,0,0
